grant_id,grant_val
7892029,POIR.04.04.00-00-23C2/17-00
7892187,BO1150/17-1
7892191,INST 92/903-1FUGG
7892195,Na154/9-4
7892301,R01 HL071158
7892305,#19POST34380212
7892309,Z01 HL002066
7892463,R00 CA215307
7892467,S10 OD018210
7892471,S10 OD021505
7892475,1R01DK103930
7892707,GBMF3035
7892711,TORII
7892835,ZS/2016/04/78113
7898001,R30 PS000259
7898005,T32 AI050056
7898333,K99 CA241297
7898337,P30 CA021765
7898341,P50 GM115279
7898345,R35 CA197695
7899293,R00 HL138272
7899297,R01 AG066707
7900827,R01 DA040966
7900831,R01 MD010757
7900835,R01 MH108155
7901507,RF1 AG051633
7901511,RF1 AG057470
7902505,R01 LM013385
7902569,U10 CA180819
7902573,U10 CA180888
7902577,UG1 CA233324
7905281,T32 GM008803
7905451,R01 CA226921
7905539,R01 CA226921
7905627,R01 CA226921
7916445,R15 GM135892
7916449,T32 HL134613
7917037,R43 DE025803
7918012,U01 HL125215
7918016,R01 HL134320
7918020,U54 HL119145
7918024,R01 HL153502
7919186,200346/Z/15/Z
7921658,K22 CA204464
7923628,K08 CA241085
7924718,11/01791
7924722,14/00636
7924726,RD06/0045/1004
7924730,CB12/03/30038
7924734,AAEE26/2017
7924738,PRI19/10
7924966,EXC 2189 CIBSS Project ID 390939984
7925298,WT 203148/Z/16/Z
7925302,Skills Development Scheme'
7925452,031142
7925456,FCT UTAP-EXPL/NTec/0038/2017
7925572,036333/Z/92/Z
7925576,039110/Z/93/Z
7925702,Grant 2572018BF04
7925822,NNE-29617
7925826,GINOP-2.2.1-15-2016-00007
7925830,GINOP-2.3.2-15-2016-00060
7925834,GINOP-2.3.2-15-2016-00024
7925838,UNKP 19 2 SZTE-103
7925842,EMMI:11136-2/2019/FIRFIN
7925846,LP2015-5/2015
7925850,BO/00793/18/8
7926084,National Natural Science Foundation of China
7926088,Agricultural Science and Technology Innovation Program of China
7926368,Fundação de Amparo à Pesquisa do Estado de São Paulo
7926372,Fundação de Amparo à Pesquisa do Estado de São Paulo
7926376,Fundação de Amparo à Pesquisa do Estado de São Paulo
7926380,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior
7926514,"Meiji Co., Ltd."
7926658,Korea Food Research Institute
7927134,Tehran University of Medical Science (TUMS)
7928696,R03 CA228909
7928758,P20 GM121341
7928762,P50 DA039838
7935062,U01 DA021525
7943040,R01 GM135706
7943044,K99 GM131024
7943048,R01 GM119336
7943052,R35 GM130286
7943056,T32 GM007276
7943060,R01 GM131052
7943064,F32 GM120916
7943068,FDN143301
7943366,RM1 HG009490
7943370,1817593
7943374,U01AI142817-02
7943378,R01 AI092531
7944606,R25 HL145817
7944610,R35 GM133565
7945086,P01 AI138938
7945090,U19 AI111825
7945094,P50 AI150464
7945098,P41 GM103393
7945102,UL1 TR001866
7945408,HHSN272201400008C
7945412,R01 AI120694
7945416,U19 AI135990
7945420,R01 AI122747
7945424,F32 CA239333
7945428,R01 CA221969
7945432,R01 CA244550
7945436,R01 GM133981
7945440,U19 AI118610
7945444,U19 AI135972
7945448,P50 AI150476
7945452,R01 AI143292
7945456,F32 CA236347
7947176,R01 NS104923
7947282,R25 GM109441
7947286,T32 OD011089
7947290,HHSN272201400007C
7947294,HHSN272201400008C
7947408,R21 AI137541
7947412,R21 AI132996
7947416,R21 AI151893
7947420,R56 AI125429
7947424,R21 AI148770
7947428,R01 AI153325
7947432,R21 AI126133
7949856,P30 ES025128
7950152,T32 AI055435
7950284,P20 GM130461
7950288,P20 GM125498
7951806,MC_UU_00011/6
7951810,AA/18/7/34219
7951814,NF-0616-10102
7952472,U54 MH091657
7953902,R25 TW009338
7953906,R01 TW009504
7953910,F31 AI114245
7953914,R01 AI121207
7953918,MR/P0240841
7953922,102330/Z/13/Z
7954064,T32 HL007893
7954068,F31 CA213460
7954220,096527
7954224,106698
7954512,R01 AG032289
7954516,R01 AG058772
7954520,R01 AG060477
7954524,RF1 AG032289
7954982,G0400074
7954986,G0502157
7954990,G0900652
7955702,PHSRN47
7955706,MC_UU_12023/21
7955710,MC_UU_12023/26
7955714,107617/Z/15/Z
7955718,108065/Z/15/Z
7956198,C309/A11566
7956202,C2739/A22897
7956414,P20 GM113123
7956418,U54 GM128729
7956422,P20 GM104360
7956584,R00 ES025231
7957090,UL1 TR002494
7957518,T32 GM008367
7957522,F31 NS103595
7957526,R01 MH107305
7957530,F31 HD088043
7957534,R01 GM130147
7957538,F32 GM125350
7958056,U01 AI124316
7958476,ZIA DK075136
7958670,R01 AG051954
7958674,R01 AG059595
7958678,R01 AG054201
7958682,R01 AG067106
7958804,1000320/Z/12/Z
7958808,MR/P009018/1
7958812,MR/ P009018/1
7958816,MR/N010558/1
7958820,204697/Z/16/Z
7958914,K43 TW011022
7959008,U01 GM087719
7959210,P30 AG013280
7959214,R01 AG049494
7959218,T32 AG000057
7959222,F31 AG052299
7959226,R01 GM087432
7959230,R56 AG038688
7960872,R01 NS058500
7961000,2018YFC2000100
7961004,19JC1415300
7961008,19QA1409600
7961012,2017ZZ02015
7961016,2018QNRC001
7961020,2017YFA010330
7961024,2016YFA0100400
7961028,31871438
7961032,81972457
7961036,31721003
7961040,31871446
7961044,19XD1403000
7961048,19SG18
7961052,2017YFA0103300
7961056,31871438
7961060,81972457
7961064,31721003
7961068,31871446
7961072,19XD1403000
7961076,19SG18
7961080,19JC1415300
7961084,19QA1409600
7961088,2017ZZ02015
7961092,2018QNRC001
7961308,GRK-1957
7961312,OS353-7/1
7961316,Lichtenberg Professorship
7961320,OS353-10/1
7961438,18ZR1422600
7961442,17-236
7961446,81771533
7961450,2018YFC1003000
7961454,31400970
7961600,641639
7961604,GR 3271/2
7961608,825.15.010
7961612,GR 3271/4
7961616,GSC 97
7961620,742712
7961624,GR 624 3271/3
7961628,281903
7961632,P40 OD010440
7961636,825.15.010
7961640,SPP 1782
7961644,ALTF 1033-2015
7962440,National Natural Science Foundation of China
7962444,National Natural Science Foundation of China
7962696,National Research Foundation of Korea
7969188,P01 AI060699
7969192,P30 DK054759
7969196,P30 ES005605
7969200,R01 AI129269
7969886,S2495057
7969890,2020R1A2C1013306
7970002,HI15C1535
7970118,NRF-2017R1C1B5017185
7970194,NRF-2017R1A2B2002537
7970864,K02 NS070960
7970868,L30 NS080215
7970872,R01 NS088748
7971466,R01 CA211878
7972066,R35 GM133507
7974018,MR/R005699/1
7977110,R01 EY027824
7978784,80NSSC18K0305
7978788,P30 CA023108
7978792,R21 HD087828
7979810,P30 CA033572
7979814,R01 CA177562
7995894,R01 CA212605
7995898,R01 CA229784
7995902,R01 CA238263
7995906,R21 AR073494
7998524,P30 ES013508
8003762,001
8020577,K01 AA027547
8020581,R01 AA016099
8020585,T32 AA007583
8021379,T32 GM008244
8021475,R01 DA031074
8021751,ZIA AA000218
8021837,P50 DA046351
8022003,P20 GM103644
8022007,U54 DA036114
8022093,U48 DP006382
8022097,UM1 AI068613
8022101,UM1 AI068619
8027707,R01 GM120242
8027711,P30 GM124165
8027715,S10 RR029205
8032735,F31 DA037748
8032739,K01 DA039308
8032743,R01 DA015214
8032747,R01 DA037897
8032751,K01 DA030445
8032755,T32 DA028874
8033309,U01 CE002531
8033959,R01 HL134896
8033963,R01 HL136504
8034553,R01 ES019282
8034557,R01 ES027822
8035145,R01 CA083115
8035149,R01 CA103846
8035153,MR/S007644/1
8035157,MC_UU_00007/9
8035161,C588/A19167
8035165,C8216/A6129
8035169,C588/A10721
8035173,208402/Z/17/Z
8035177,098051
8035181,206194
8035627,R01 GM122923
8035631,R01 GM133883
8035635,P40 OD010440
8035723,S10 RR026780
8035727,R01 DK085025
8035731,T32 AI007328
8035735,DP1 AT009892
8035739,R01 GM099513
8035743,R03 DK096023
8035747,T32 GM008353
8035751,DP5 OD019893
8036149,R01 AI079145
8037177,R01 GM134531
8037413,P2C HD041025
8037417,R01 AG060949
8037421,R01 HD069609
8037425,1R01AG060949
8037521,110138/Z/15/Z
8037525,BB/J01026X/1
8038337,N01AI40085
8038341,P01 AI091575
8038345,R01 AI036178
8038417,P30 CA134274
8038631,MR/PO18823/1
8038635,BB/M007219/1
8038639,206439/Z/17/Z
8039413,098282
8041085,R01 DK076906
8041089,R01 DK125820
8041093,K99 HL143277
8041097,P30 DK063491
8041101,R01 DK117551
8041105,R01 DK122804
8041693,F32 GM125120
8041697,R01 NS113236
8041701,R37 GM061221
8042085,BB/L015498/1
8042775,R01 AR074096
8043121,HHSN272201000021C
8043125,HHSN272201000021I
8043755,IA/CPHE/16/1/502664
8051267,TL1 TR002546
8052063,K23 EY018668
8053231,18-77-10045
8053335,19-04-00318
8053597,MOST 106-2314-B-442-001-MY3
8053815,SFB1120-236616214
8053819,Ref 3.5 - 1194727 - CHN - HFST-E
8053823,51873021
8053975,14/IA/2626
8053979,Study Exchange RVC
8054097,222055
8055037,"Vice Chancellor for Research, Tehran University of Medical Sciences, Tehran, Iran"
8055151,Asian EUS Group
8060055,R01 MH066347
8060059,R01 MH066348
8062605,UG3 DA048734
8062705,OCK-156771
8062709,FDN-154320
8062713,MSH 217672
8069207,U54 MH091657
8069307,MR/R023883/1
8069311,U54 MH091657
8069315,BB/J014478/1
8069319,MR/J004146/1
8072687,I01 BX002711
8072691,R21 AI133089
8072695,T32 AT008938
8073179,R01 HD075349
8074233,R00 HD069533
8074237,R01 AR074541
8074241,R01 DE013828
8074245,K99 HD069533
8074249,R01 DE023050
8074253,R21 AR071554
8074257,R03 DE024771
8074261,R01 AR067797
8074383,MC_UP_1201/8
8074581,R01 GM086858
8074717,R01 GM093282
8074721,R01 GM105399
8074725,R01 GM113046
8075183,P30 CA008748
8075187,R01 CA131313
8075191,R35 CA210100
8075195,U54 CA196519
8075711,MR/N009851/1
8075715,MR/T014644/1
8075719,P20 GM103542
8075889,Z99 CA999999
8075893,Z01 BC006150
8075897,ZIA BC010411
8075901,ZIA BC011283
8076263,R01 CA203561
8077019,C309/A25144
8077565,U24 CA210954
8077569,U24 CA210967
8077573,U24 CA210986
8077577,U24 CA210972
8077581,P20 GM130423
8077585,P30 ES017885
8077589,U24 CA210993
8077593,U24 CA210979
8077597,U01 CA214125
8078357,P01 AG047200
8078361,K99 AG056656
8078365,U01 ES029519
8078369,U19 AG056278
8078373,P30 AG038072
8078377,P01 AG017242
8078721,ZIA ES102765
8079153,R01 GM100910
8079339,R35 GM118078
8079343,R21 GM127952
8079465,MR/S003576/1
8080051,P20 GM103429
8080185,RP-2014-04-026
8080429,K08 AI141767
8080965,PJT-153213
8081397,P30 CA016672
8082079,001
8082231,173606 / PDB053
8082443,UL1 TR002373
8082447,TL1 TR002375
8082657,R25 HD045810
8085213,BB/M000354/1
8085217,BB/M017702/1
8086291,D43 TW009343
8086295,T32 MH080634
8086299,K01 TW011484
8086403,MR/L011794/1
8086849,200790/Z/16/Z
8086853,BB/N013956/1
8086857,BB/N019008/1
8086861,R01 NS109994
8087773,F30 HL140871
8087777,F31 NS115256
8087781,T32 GM008076
8088359,17H04029
8088363,17K08584
8088367,JPMJPR17P1
8088371,19K22247
8088375,25221304
8088379,18K14915
8088383,17H04764
8088387,18H04726
8088391,19K16251
8088395,18H04609
8088399,19H05414
8088591,91754103
8088595,31622034
8088599,31571383
8088603,2017YFC1001100
8088607,2017YFC1001500
8088611,LR16C070001
8088751,R00 AG051735
8088755,T32 AG000057
8088759,R35 HL144998
8088763,K99 AG051735
8088767,CDA 19CDA34660311
8088771,P01 AG001751
8088775,P30 AG013280
8089063,RGY0071/2011
8089067,ERC StG 281719
8089071,KL 3251/1-1
8089075,R01 CA031798
8089079,CA 31798
8089083,R37 CA031798
8089087,240245660 - SFB 1129
8089245,K99 CA234221
8089249,ALTF 1203-2014
8089253,T32 GM007287
8089257,CSF MR/P008801/1
8089261,R01 CA168653
8089265,DRG-2299-17
8089269,P30 CA014051
8089273,R01 CA201276
8089277,U54 CA163109
8089281,R35 CA242379
8089285,LT000195/2015-L
8089289,R01 CA034992
8089293,R01 CA211184
8089297,WPA15-02
8089301,DRG-2367-19
8091439,NRF-2020M3A9E8024875
8091559,NCC-1910090-2
8092559,1I01RX001694-01A2
8092685,UPM/700-2/1/GPB/2017/9549900
8093551,MC_UP_A025_1012
8095239,R00 MH103399
8095243,R21 NS106345
8104041,R01 AI129582
8104045,R01 CA185301
8104049,R01 NS106170
8104053,R21 CA223400
8104057,R01 CA247550
8110113,F32 CA221366
8110117,R01 DK118940
8110121,R01 GM122375
8110125,F31 CA228317
8110129,R21 EB025017
8110133,R01 CA227136
8110137,R01 NS079697
8116409,K23 ES029985
8116413,K99 ES029116
8122719,R01 GM090254
8122839,R01 HL143465
8124239,U54 AI150470
8124243,TL4 GM118989
8124247,R01 AI150498
8124251,RL5 GM118987
8124255,T34 GM008663
8124259,UL1 GM118988
8124263,T32 HL120826
8124489,P30 DK116073
8124493,R01 HL088427
8125035,Z01 AI000947
8127699,DP2 OD004436
8128101,Z01 ES050158
8128105,Z01 ES050159
8128689,T32 GM008320
8128693,P30 DK058404
8128697,R01 NS107456
8128701,R01 NS095989
8128705,P30 CA068485
8128709,F31 NS113494
8128971,RG/16/14/32397
8129257,SC1 GM112560
8131099,K24 HL112827
8131103,P30 DK098722
8131107,R01 HL125442
8131111,P30 DK092924
8131115,UL1 RR024131
8131119,UL1 TR000004
8131123,P30 DK111024
8131127,R01 HL093009
8192796,K08 HL143133
8192942,P30 ES023513
8192946,U01 EB022003
8192950,UG3 OD023365
8192954,UL1 TR000002
8193048,80NSSC19K1046
8193052,NNX14AM81G
8193396,EPA999999
8195380,HHSN316201200036W
8195486,P42 ES004699
8195490,R35 ES030443
8195696,R37 GM056328
8196964,ID400771
8198994,R01 GM110413
8198998,R35 GM122574
8199002,R37 GM030626
8199472,T32 GM007814
8199476,HHSN268201700001I
8199480,HHSN268201700004I
8199484,UL1 RR025005
8199488,HHSN268201700002I
8199492,U01 HG004402
8199496,HHSN268201700005I
8199500,HHSN268201700003I
8201314,R01 MH101138
8201318,R01 MH115905
8201322,R21 MH112055
8201326,RF1 MH120830
8204768,MR/R000743/1
8206678,R01 DK104786
8207154,R37 GM042143
8211776,R00 DE024617
8211780,R01 DE028918
8211876,P20 GM103620
8211880,P20 GM121341
8211884,R01 DK106135
8214966,K23 DK118190
8214970,UL1 TR001425
8215830,U54 HD061939
8221884,K23 HL150160
8223082,UL1 TR001857
8223086,U01 IP000473
8223090,U01IP001038
8223094,U01 IP000474
8223098,U01 IP000467
8223102,U01 IP001037
8223106,U01 IP001038
8229514,K24 HL140108
8232886,S10 RR029531
8232890,P41 GM108538
8232894,RF1 AG052324
8232898,R01 DK071801
8232902,F31 GM119365
8234606,R01 AA023534
8234696,K24 AA025703
8234700,R01 AA025902
8238164,P42 ES004699
8248451,Z01 HD000615
8251847,001
8252285,R01 EB021857
8252289,R21 AR074763
8252293,R33 HD090662
8252395,EPA999999
8252553,R01 AG033033
8252557,R34 MH106770
8259419,P30 DK045735
8259423,R01 AA013892
8259427,R01 AA026514
8264549,R01 EY029792
8265381,MR/N004566/1
8265947,R01 EY017607
8265951,099173/Z/12/Z
8265955,P30 EY026877
8265959,U01 EY025477
8265963,R01 EY025231
8265967,F32 EY029148
8266351,KLI 529
8266589,P30 EY031631
8266593,R21 EY028671
8266597,R01 EY023242
8266601,R01 EY022359
8266605,R01 EY028608
8266609,R01 EY019696
8266613,P30 EY005722
8267207,R01 EY028666
8267211,R01 HD095520
8268223,R01 EY021166
8268227,U01 EY025497
8268231,P30 EY001319
8268785,R01 EY011289
8268927,R01 EY024702
8269045,P30 EY001319
8269049,TL1 TR002000
8269419,P30 EY002162
8269423,R01 EY024158
8269757,R01 EY023381
8269761,P30 EY025585
8271393,R01 HD060333
8271607,R01 AR076088
8271611,UL1 TR001860
8271665,R01 DK104770
8278573,R21 DC016710
8278577,R61 MH123029
8280925,001
8282289,G12 MD007597
8282293,SC1 AI112785
8282297,U54 MD007592
8282699,R01 GM111749
8298967,R35 GM122562
8300535,R01 CA240713
8300539,U01 HL146327
8300859,K23 HL136657
8302369,S10 RR031637
8302465,R03 EB020935
8302565,DP2 GM128446
8305575,205177/Z/16/Z
8305731,R01 HL125761
8305735,T32 HL130025
8309119,K08 HL140129
8309123,K08 HL143051
8309127,L40 HL129325
8309131,L40 HL138848
8309213,P20 GM113226
8309217,P50 AA024337
8309221,T32 ES011564
8309225,R35 ES028373
8309229,P42 ES023716
8311813,DP3 DK106826
8311915,R41 DA044905
8312149,R01 HD027274
8312217,F31 HD084118
8312221,T32 DA017629
8312301,R01 GM121441
8312365,P42 ES027704
8312451,P50 HD089922
8312561,R01 HD074597
8312651,R21 AI107415
8312791,R01 DA005147
8312795,R37 AA009367
8312799,R37 DA005147
8312901,R24 OD010441
8312905,R24 RR023998
8313005,K01 DA037280
8313009,R01 DA036216
8313101,R01 EB021708
8313105,R01 NS100164
8313109,S10 OD025234
8313269,R15 GM119030
8313383,U01 HL142518
8313387,R01 HL105297
8313391,P01 HL134605
8313395,U01 HL116323
8313399,R01 HL128602
8315499,R01 EB022031
8315593,208812/Z/17/Z
8315597,project EpiPose (101003688)
8315601,MC_PC 19065
8315605,INV-003174
8315609,Epidemic Preparedness Coronavirus research programme 221303/Z/20/Z
8315613,206250/Z/17/Z
8315617,16/137/109
8315621,210758/Z/18/Z
8315625,MR/P014658/1
8315629,project EpiPose (101003688)
8315633,Action Number 757699
8315637,Action Number 757699
8315641,Epidemic Preparedness Coronavirus research programme 221303/Z/20/Z
8315645,MR/S003975/1
8315649,NTD Modelling Consortium OPP1184344
8316059,JP26116007
8316063,JP24770130
8316067,JP26440032
8316071,JP17K07310
8316075,JP25112518
8316079,JP24247038
8316083,JP25116717
8316087,JP15K14511
8316091,JP15K21743
8316095,JP17H03675
8316237,"ERC Advanced Grant,322966"
8316241,"CLS2007,635100020"
8316245,ERC Advanced Grant
8316249,322966
8316253,CLS2007
8316257,635100020
8316405,ZIA DA000587
8316501,R21 NS105654
8316505,R35 HL140017
8316509,U01 HG007910
8316513,UL1 TR001453
8316649,031B0194 (FormatPlant)
8316867,R01 MH117139
8316871,K99 MH118425
8316875,P50 MH086403
8316879,R01 MH070957
8317041,KL2 TR003143
8317263,Gro3/001/19
8317267,098433
8317271,098433
8317275,Gro3/001/19
8317279,646657
8317283,BB/L027534/1
8317287,GR 2024/5-1
8318625,2020-ER5314-00
8318951,NRF-2019R1G1A1100017
8319481,2010-E63003-00
8319485,2011-E63002-00
8319489,2012-E63005-00
8319493,2013-E63003-00
8319497,2013-E63003-01
8319501,2013-E63003-02
8319505,2016-ER6303-00
8319509,2019-ER6303-00
8319707,2018R1A2B6002216
8320049,U01 GH001060
8320201,P20 GM125498
8321911,R01 EB017205
8322339,R01 EB026299
8325673,K08 MH083888
8325677,R01 MH077862
8325681,R01 MH077851
8325685,R01 MH078113
8325689,R01 MH077945
8325693,R01 MH077852
8325697,K23 MH072767
8326013,R01 CA179422
8326017,F31 CA243220
8326021,U48 DP006377
8326025,D43 ES030927
8326029,R01 CA215155
8326033,R01 CA239178
8326037,R01 TW010664
8326313,S10 OD011925
8326317,R43 AI140941
8326321,R44 AI112124
8326325,R03 HD080874
8326329,T32 AI089443
8326333,U01 AI061142
8326337,HHSN272200800039C
8326341,TL1 TR001858
8326345,HHSN272201400053C
8330901,P01 GM022778
8330989,R01 DK104924
8331763,U54 MD007600
8331767,P30 ES017885
8331771,UH3 OD023251
8331775,R01 ES032203
8331779,T32 ES007062
8331783,P42 ES017198
8331787,P50 ES026049
8333829,R35 NS111631
8341672,R01 AI104739
8341676,090532/Z/09/Z
8341680,MC-UU-12025
8342172,R01 DK119232
8342308,MR/P00878X/1
8342312,104571/Z/14/Z
8342316,203130/Z/16/Z
8342474,J 4062
8342600,F32 MH112232
8342604,R37 HD083217
8342608,T32 MH019524
8342844,P30 CA008748
8342848,P30 CA016672
8343014,R35 GM118077
8343086,R35 GM122510
8343090,HHSN261200800001E
8343476,P30 DA018343
8343480,P30 DK045735
8343484,R01 NS036251
8343488,R37 NS036251
8343676,R01 HL118761
8343680,U54 HD083092
8343684,U54 HG006348
8343688,F30 HL145908
8343692,F31 HL136065
8343696,K01 HL140187
8343700,R01 HL127717
8343704,R01 HL130804
8343708,R01 DE023177
8343890,P50 CA127003
8343894,U54 CA168512
8344430,001
8345168,U01 GM087719
8346082,R01 AI073898
8346086,R01 GM056927
8346090,T32 AI007180
8346094,T32 AI007647
8346390,DP5 OD023065
8346394,103740/Z14/Z
8346500,208789/Z/17/Z
8346504,098830/Z/12/Z
8346508,096689/Z/11/Z
8347430,086598
8347434,214272
8348370,MR/N003713/1
8348374,0875525
8348378,K02274
8348382,J003794
8348386,MR/K022741/1
8348646,R35 HL144807
8348752,S10 OD021577
8348756,R01 HD069623
8348760,P30 DK043351
8348764,R01 DK121848
8348768,R56 DK042956
8348772,R01 HD040793
8348776,S10 OD012027
8348780,R37 DK042956
8348784,R01 DK042956
8348788,R01 DK097124
8348792,P30 DK057521
8349242,PB-PG-0816-20004
8349950,U54 NS115198
8350120,IA/I/15/2/502077
8350258,MR/L006162/1
8351702,R03 HS026019
8351914,DMS-1515592
8352028,F/07 134/DA
8352032,A5056
8352036,EDEN research exchange grant
8352040,WT206194
8352044,BB/H006966/1
8352048,ERC-2012-AdG 322790
8352266,81790650
8352270,81790651
8352274,81727808
8352278,41830037
8352282,2017YFC0108901
8352286,Z171100000117012
8352290,KQTD2015033016104926
8352294,2018M641046
8352298,31421003
8352424,AGL2014-58739-R
8352428,RYC-2012-10193
8352432,AGL2017-84908R
8352436,AGL2016-71890-REDT
8352440,AGL2015-70159-P
8352444,AGL2015-65572-C2-1-R
8352448,FPI fellowships
8352452,757886-ELONGAN
8352456,FP7/2007-2013 600391
8352460,FPU fellowship
8352464,PGC2018-094781-B-100
8352724,SFB TRR 58
8352728,SFB 936/A7
8352732,753441
8352842,11/94/01
8352846,MC_U147585823
8352850,MC_UP_A620_1018
8352854,MC_PC_15015
8352858,MC_UU_12011/5
8353342,NA
8353346,2017-075
8353484,2018YFC0311106
8353488,BE2016702
8353492,PAPD
8353496,SJCX18-0948
8353782,12541117
8353892,E0150303-05
8354114,097365/Z/11/Z
8354118,GULM_RILO_17_01
8355072,UL1 TR001863
8355254,1/0524/18
8355330,300397FRB17
8355426,61328304
8355430,51535011
8355434,51775554
8355568,51877205
8355846,linea E
8355988,001
8355992,2018
8355996,2017
8356000,004 Ceteli/Ufam
8356234,BRD1
8356316,26463120 and 18K09846
8356320,18059228
8356808,19D110112
8357346,PERSEIDES (ref. TIN2017-86885-R)
8357350,CHIST-ERA (ref. PCIN-2016-010)
8357354,MINECO grant BES-2015-071956
8357358,H2020-ENTROPY-649849 EU Project
8357454,UL1 TR001422
8357458,T32HD007418
8357610,51875320
8357614,2019ZX04001031
8357618,2018YFB2002201
8357622,ZR2019JQ19
8357910,POCI-01- 0145-FEDER-007491
8357914,UID/Multi/00709/2019
8357918,BID/UBI-Santander Universidades/2018
8358018,409071
8358512,NRF-2015R1A4A1041631
8358516,NRF-2016R1D1A3B03934169
8358520,NRF-2019R1I1A3A01058192
8358524,HI14C0559
8358634,PSR-2019
8358942,APP1130247
8358946,3-SRA-2018-604-M-B
8359536,"51872068, 51772041"
8359540,XLYC1807176
8359544,2018RJ05
8359746,A16-0972
8359866,1U01CK000510-01
8360018,MR/N021479/1
